Time [s];Velocity [km/h]]];Elevation [m];Throttle [%];Motor Torque [Nm];Longitudinal Acceleration [m/s^2];Regenerative Braking Signal ;Battery Voltage [V];Battery Current [A];Battery Temperature [°C];max. Battery Temperature [°C];SoC [%];displayed SoC [%];min. SoC [%];max. SoC [%);Heating Power CAN [kW];Heating Power LIN [W];Requested Heating Power [W];AirCon Power [kW];Heater Signal;Heater Voltage [V];Heater Current [A];Ambient Temperature [°C];Ambient Temperature Sensor [°C];Coolant Temperature Heatercore [°C];Requested Coolant Temperature [°C];Coolant Temperature Inlet [°C];Coolant Volume Flow +500 [l/h];Heat Exchanger Temperature [°C];Cabin Temperature Sensor [°C];Temperature Coolant Heater Inlet [°C];Temperature Coolant Heater Outlet [°C];Temperature Heat Exchanger Outlet [°C];Temperature Defrost lateral left [°C];Temperature Defrost lateral right [°C];Temperature Defrost central [°C];Temperature Defrost central left [°C];Temperature Defrost central right [°C];Temperature Footweel Driver [°C];Temperature Footweel Co-Driver [°C];Temperature Feetvent Co-Driver [°C];Temperature Feetvent Driver [°C];Temperature Head Co-Driver [°C];Temperature Head Driver [°C];Temperature Vent right [°C] ;Temperature Vent central right [°C];Temperature Vent central left [°C];Temperature Vent right [°C]
1545.9;38.9;476.47;43;16.5;0.16;0;364;-18.4;3;3;49.2;55;8;88;0.64;640;640;0;1;366.54;1.75;-0.5;0.05;47;85;47;-0.25;20;22;45.36;46.39;45.26;25.53;25.1;15.06;16.37;15.94;3.1;2.06;7.47;7.38;16.19;16.72;29.73;31.56;32.35;30.24
1546;39;476.46;44.1;17.5;0.28;0;363.61;-21.07;3;3;49.2;55;8;88;0.64;640;640;0;1;366.04;1.75;-0.5;0.06;47;85;47;-0.27;20;22;45.35;46.4;45.26;25.52;25.1;15.06;16.37;15.94;3.09;2.06;7.46;7.37;16.18;16.71;29.73;31.55;32.34;30.24
1546.1;39.09;476.46;44.43;20.94;0.41;0;363.21;-23.77;3;3;49.2;55;8;88;0.64;640;640;0;1;365.54;1.75;-0.5;0.07;47;85;47;-0.28;20;22;45.34;46.39;45.25;25.51;25.1;15.06;16.37;15.94;3.08;2.06;7.45;7.36;16.17;16.7;29.74;31.54;32.34;30.23
1546.2;39.15;476.46;44.75;23.12;0.35;0;362.76;-25.92;3;3;49.2;55;8;88;0.64;640;640;0;1;365.04;1.75;-0.5;0.08;47;85;47;-0.3;20;22;45.33;46.38;45.24;25.5;25.1;15.06;16.37;15.94;3.07;2.06;7.44;7.35;16.17;16.69;29.75;31.53;32.34;30.22
1546.3;39.28;476.45;45;25.56;0.3;0;362.31;-28.07;3;3;49.2;55;8;88;0.64;640;640;0;1;365;1.75;-0.5;0.09;47;85;47;-0.29;20;22;45.32;46.37;45.24;25.5;25.1;15.06;16.37;15.94;3.06;2.06;7.44;7.34;16.16;16.68;29.76;31.53;32.34;30.21
1546.4;39.42;476.45;45.2;29.75;0.33;0;361.86;-30.52;3;3;49.2;55;8;88;0.64;640;640;0;1;365;1.75;-0.5;0.1;47;85;47;-0.28;20;22;45.31;46.36;45.23;25.49;25.1;15.06;16.37;15.94;3.06;2.06;7.43;7.33;16.15;16.67;29.77;31.52;32.34;30.2
1546.5;39.57;476.45;45.65;31.56;0.35;0;361.41;-32.97;3;3;49.2;55;8;88;0.64;640;640;0;1;364.54;1.75;-0.5;0.11;47;85;47;-0.26;20;22;45.31;46.35;45.22;25.48;25.1;15.06;16.37;15.94;3.05;2.06;7.42;7.32;16.14;16.66;29.78;31.51;32.34;30.19
1546.6;39.73;476.44;45.95;33.06;0.48;0;360.91;-35.42;3;3;49.2;55;8;88;0.64;640;640;0;1;364.04;1.75;-0.5;0.12;47;85;47;-0.25;20;22;45.3;46.34;45.21;25.47;25.1;15.06;16.37;15.94;3.04;2.06;7.41;7.32;16.13;16.65;29.78;31.5;32.34;30.18
1546.7;39.92;476.44;46.13;37.31;0.51;0;360.41;-37.87;3;3;49.2;55;8;88;0.64;640;640;0;1;363.08;1.75;-0.5;0.12;47;85;47;-0.23;20;22;45.29;46.34;45.2;25.46;25.1;15.06;16.37;15.94;3.03;2.06;7.4;7.31;16.12;16.65;29.79;31.49;32.34;30.17
1546.8;40.13;476.44;46.25;38.94;0.54;0;360.05;-40.12;3;3;49.2;55;8;88;0.64;640;621.19;0;1;362.08;1.75;-0.5;0.13;47;85;47;-0.22;20;22;45.28;46.33;45.19;25.45;25.1;15.06;16.37;15.94;3.02;2.06;7.39;7.3;16.11;16.64;29.8;31.48;32.34;30.17
1546.9;40.31;476.43;46.25;40.94;0.51;0;359.7;-42.37;3;3;49.2;55;8;88;0.64;630.85;601.19;0;1;362;1.75;-0.5;0.14;47;85;47;-0.2;20;22;45.27;46.32;45.18;25.45;25.1;15.06;16.37;15.94;3.02;2.06;7.38;7.29;16.1;16.64;29.81;31.47;32.34;30.17
1547;40.5;476.43;46.13;42.44;0.51;0;359.35;-43.58;3;3;49.2;55;8;88;0.64;620.85;600;0;1;362;1.75;-0.5;0.14;47;85;47;-0.19;20;22;45.26;46.31;45.17;25.46;25.09;15.06;16.37;15.94;3.02;2.05;7.39;7.28;16.08;16.66;29.81;31.47;32.34;30.18
1547.1;40.72;476.43;46.13;44.06;0.61;0;359;-44.78;3;3;49.2;55;8;88;0.64;610.85;600;0;1;361.54;1.75;-0.5;0.14;47;85;47;-0.17;20;22;45.25;46.3;45.17;25.47;25.08;15.06;16.37;15.94;3.02;2.04;7.4;7.27;16.06;16.68;29.8;31.47;32.33;30.18
1547.2;41;476.42;45.83;44.06;0.65;0;358.75;-46.38;3;3;49.2;55;8;88;0.64;600.85;600;0;1;361.04;1.75;-0.5;0.14;47;85;47;-0.16;20;22;45.24;46.29;45.17;25.48;25.08;15.06;16.37;15.94;3.02;2.03;7.41;7.26;16.05;16.7;29.79;31.47;32.32;30.19
1547.3;41.23;476.42;45.22;45.56;0.63;0;358.5;-47.98;3;3;49.2;55;8;88;0.64;600;600;0;1;361;1.75;-0.5;0.14;47;85;47;-0.15;20;22;45.24;46.28;45.17;25.49;25.07;15.06;16.37;15.94;3.02;2.02;7.41;7.25;16.03;16.71;29.78;31.47;32.31;30.2
1547.4;41.46;476.42;43.11;46.94;0.64;0;358.65;-46.22;3;3;49.2;55;8;88;0.64;600;600;0;1;361;1.75;-0.5;0.14;47;85;47;-0.15;20;22;45.23;46.27;45.17;25.5;25.06;15.06;16.37;15.94;3.02;2.02;7.42;7.25;16.01;16.73;29.77;31.47;32.3;30.21
1547.5;41.66;476.41;40.72;44.56;0.64;0;358.8;-44.42;3;3;49.2;55;8;88;0.64;600;600;0;1;361.46;1.75;-0.5;0.14;47;85;47;-0.15;20;22;45.22;46.27;45.17;25.51;25.05;15.06;16.37;15.94;3.02;2.01;7.43;7.24;15.99;16.75;29.76;31.47;32.29;30.22
1547.6;41.87;476.41;39.49;38.75;0.51;0;359.74;-39.42;3;3;49.2;55;8;88;0.64;600;600;0;1;361.96;1.75;-0.5;0.14;47;85;47;-0.15;20;22;45.21;46.26;45.17;25.51;25.04;15.06;16.37;15.94;3.02;2;7.44;7.23;15.98;16.77;29.75;31.47;32.29;30.23
1547.7;42.02;476.41;39.15;33.62;0.44;0;360.69;-34.36;3;3;49.2;55;8;88;0.64;600;600;0;1;362.91;1.75;-0.5;0.14;47;85;47;-0.15;20;22;45.2;46.25;45.17;25.52;25.03;15.06;16.37;15.94;3.02;1.99;7.45;7.22;15.96;16.78;29.75;31.47;32.28;30.24
1547.8;42.13;476.4;38.68;29.5;0.35;0;361.39;-30.15;3;3;49.2;55;8;88;0.64;600;600;0;1;363.91;1.75;-0.5;0.14;47;85;47;-0.15;20;22;45.19;46.24;45.17;25.53;25.02;15.06;16.37;15.94;3.02;1.98;7.46;7.21;15.94;16.8;29.74;31.47;32.27;30.25
1547.9;42.24;476.4;37.62;24.25;0.22;0;362.09;-25.95;3;3;49.2;55;8;88;0.64;600;600;0;1;364.46;1.75;-0.5;0.14;47;85;47;-0.15;20;22;45.18;46.23;45.17;25.53;25.01;15.06;16.37;15.94;3.02;1.97;7.47;7.21;15.92;16.81;29.73;31.47;32.26;30.25
1548;42.38;476.4;36.67;22;0.15;0;362.54;-23.88;3;3;49.2;55;8;88;0.64;600;600;0;1;364.96;1.75;-0.5;0.14;47;85;47;-0.15;20;22;45.17;46.22;45.17;25.52;25.01;15.06;16.37;15.94;3.02;1.97;7.48;7.22;15.91;16.82;29.73;31.47;32.26;30.25
1548.1;42.43;476.39;36.22;19.56;0.13;0;362.99;-21.83;3;3;49.2;55;8;88;0.64;600;600;0;1;365.46;1.75;-0.5;0.14;47;85;47;-0.15;20;22;45.16;46.22;45.17;25.51;25.01;15.06;16.37;15.94;3.02;1.97;7.48;7.23;15.89;16.83;29.73;31.47;32.26;30.25
1548.2;42.43;476.39;36.05;18.5;0.13;0;363.3;-19.92;3;3;49.2;55;8;88;0.64;600;600;0;1;365.96;1.75;-0.5;0.14;47;85;47;-0.15;20;22;45.14;46.22;45.17;25.5;25.01;15.06;16.37;15.94;3.02;1.97;7.49;7.24;15.87;16.84;29.73;31.47;32.26;30.25
1548.3;42.5;476.39;35.92;15.56;0.11;0;363.6;-18.02;3;3;49.2;55;8;88;0.64;600;600;0;1;366;1.75;-0.5;0.14;47;85;47;-0.16;20;22;45.12;46.22;45.17;25.5;25.01;15.06;16.37;15.94;3.02;1.97;7.5;7.25;15.86;16.85;29.73;31.47;32.26;30.25
1548.4;42.53;476.38;35.88;14.94;0.01;0;363.85;-17.46;3;3;49.2;55;8;88;0.64;600;600;0;1;366;1.75;-0.5;0.14;47;85;47;-0.17;20;22;45.1;46.22;45.17;25.49;25.01;15.06;16.37;15.94;3.02;1.97;7.51;7.26;15.84;16.86;29.73;31.47;32.26;30.25
1548.5;42.55;476.38;35.9;13.38;0;0;364.1;-16.91;3;3;49.2;55;8;88;0.64;600;600;0;1;366.46;1.75;-0.5;0.14;47;85;47;-0.17;20;22;45.09;46.22;45.17;25.48;25.01;15.06;16.37;15.94;3.02;1.97;7.52;7.26;15.82;16.87;29.73;31.47;32.26;30.25
1548.6;42.56;476.38;35.9;12.06;0;0;364.2;-15.72;3;3;49.2;55;8;88;0.64;600;600;0;1;366.96;1.75;-0.5;0.14;47;85;47;-0.18;20;22;45.07;46.22;45.17;25.47;25.01;15.06;16.37;15.94;3.02;1.97;7.53;7.27;15.8;16.87;29.73;31.47;32.26;30.25
1548.7;42.58;476.37;36.18;11.5;0;0;364.3;-14.52;3;3;49.2;55;8;88;0.64;600;600;0;1;367;1.75;-0.5;0.14;47;85;47;-0.19;20;22;45.05;46.22;45.17;25.46;25.01;15.06;16.37;15.94;3.02;1.97;7.54;7.28;15.79;16.88;29.73;31.47;32.26;30.25
1548.8;42.64;476.37;36.38;10.06;0.01;0;364.55;-13.66;3;3;49.2;55;8;88;0.64;600;600;0;1;367;1.75;-0.5;0.14;47;85;47;-0.2;20;22;45.03;46.22;45.17;25.45;25.01;15.06;16.37;15.94;3.02;1.97;7.54;7.29;15.77;16.89;29.73;31.47;32.26;30.25
1548.9;42.63;476.37;36.63;9.38;0;0;364.8;-12.81;3;3;49.2;55;8;88;0.64;600;600;0;1;367.46;1.75;-0.5;0.14;47;85;47;-0.2;20;22;45.02;46.22;45.17;25.45;25.01;15.06;16.37;15.94;3.02;1.97;7.55;7.29;15.76;16.9;29.73;31.47;32.26;30.25
1549;42.65;476.36;36.95;8;-0.02;0;364.8;-12.55;3;3;49.2;55;8;88;0.64;600;600;0;1;367.96;1.75;-0.5;0.14;47;85;47;-0.21;20;22.01;45;46.22;45.17;25.45;25.01;15.06;16.37;15.94;3.02;1.97;7.56;7.29;15.75;16.9;29.73;31.47;32.26;30.25
1549.1;42.62;476.36;37.88;8.44;0.11;0;364.8;-12.3;3;3;49.2;55;8;88;0.64;600;600;0;1;368;1.75;-0.5;0.14;47;85;47;-0.22;20;22.03;45;46.21;45.17;25.45;25.01;15.06;16.37;15.94;3.02;1.97;7.56;7.29;15.74;16.9;29.73;31.47;32.26;30.25
1549.2;42.62;476.36;39.26;9.06;0.15;0;364.65;-13.44;3;3;49.2;55;8;88;0.64;600;600;0;1;368;1.75;-0.5;0.14;47;85;47;-0.23;20;22.05;45;46.2;45.16;25.45;25.01;15.06;16.37;15.94;3.02;1.97;7.56;7.29;15.73;16.9;29.73;31.47;32.26;30.25
1549.3;42.6;476.35;41.13;11;0.1;0;364.5;-14.59;3;3;49.2;55;8;88;0.64;600;600;0;1;367.54;1.75;-0.5;0.14;47;85;47;-0.23;20;22.06;45;46.2;45.15;25.45;25.01;15.06;16.37;15.94;3.02;1.97;7.56;7.29;15.72;16.9;29.73;31.47;32.26;30.25
1549.4;42.58;476.35;41.93;11;0.08;0;364.3;-15.44;3;3;49.2;55;8;88;0.64;600;600;0;1;367.04;1.75;-0.5;0.14;47;85;47;-0.24;20;22.08;45;46.19;45.14;25.45;25.01;15.06;16.37;15.94;3.02;1.97;7.56;7.29;15.71;16.9;29.73;31.47;32.26;30.25
1549.5;42.59;476.35;42.25;12.56;-0.03;0;364.1;-16.29;3;3;49.2;55;8;88;0.64;600;600;0;1;366.54;1.75;-0.5;0.14;47;85;47;-0.25;20;22.1;45;46.18;45.13;25.45;25.01;15.06;16.37;15.94;3.02;1.97;7.56;7.29;15.7;16.9;29.73;31.47;32.26;30.25
1549.6;42.61;476.34;42.38;13.06;-0.01;0;364;-17.34;3;3;49.2;55;8;88;0.64;600;600;0;1;366.04;1.75;-0.5;0.14;47;85;47;-0.26;20;22.11;45;46.17;45.12;25.45;25.01;15.06;16.37;15.94;3.02;1.97;7.56;7.29;15.69;16.9;29.73;31.47;32.26;30.25
1549.7;42.65;476.34;42.83;15;0.13;0;363.9;-18.39;3;3;49.2;55;8;88;0.64;600;600;0;1;366;1.75;-0.5;0.14;47;85;47;-0.26;20;22.13;45;46.16;45.11;25.45;25.01;15.06;16.37;15.94;3.02;1.97;7.56;7.29;15.69;16.9;29.73;31.47;32.26;30.25
1549.8;42.63;476.34;43.63;15;0.1;0;363.65;-19.44;3;3;49.2;55;8;88;0.64;600;600;0;1;366;1.75;-0.5;0.14;47;85;47;-0.27;20;22.15;45;46.15;45.1;25.45;25.01;15.06;16.37;15.94;3.02;1.97;7.56;7.29;15.68;16.9;29.73;31.47;32.26;30.25
1549.9;42.67;476.33;44.55;17.06;0.19;0;363.4;-20.49;3;3;49.2;55;8;88;0.64;600;600;0;1;365.54;1.75;-0.5;0.14;47;85;47;-0.28;20;22.16;45;46.14;45.1;25.45;25.01;15.06;16.37;15.94;3.02;1.97;7.56;7.29;15.68;16.89;29.73;31.47;32.26;30.25
1550;42.73;476.33;45.63;19.81;0.21;0;362.96;-23.17;3;3;49.2;55;8;88;0.64;600;600;0;1;365.04;1.75;-0.5;0.14;47;85;47;-0.29;20;22.17;45;46.13;45.09;25.45;25.01;15.06;16.37;15.94;3.02;1.96;7.56;7.29;15.69;16.88;29.72;31.47;32.26;30.25
1550.1;42.81;476.33;46.43;21;0.23;0;362.51;-25.87;3;3;49.2;55;8;88;0.64;600;600;0;1;364.55;1.75;-0.5;0.14;47;85;47;-0.3;20;22.17;44.99;46.13;45.08;25.45;25.01;15.05;16.37;15.94;3.02;1.95;7.57;7.29;15.7;16.87;29.71;31.47;32.26;30.25
1550.2;42.89;476.32;47.02;25.5;0.4;0;361.71;-30.15;3;3;49.2;55;8;88;0.64;600;600;0;1;364.05;1.75;-0.5;0.14;47;85;47;-0.3;20;22.17;44.98;46.12;45.07;25.45;25.01;15.04;16.37;15.94;3.02;1.95;7.58;7.29;15.7;16.86;29.7;31.47;32.26;30.25
1550.3;42.99;476.32;47.2;30;0.42;0;360.91;-34.45;3;3;49.2;55;8;88;0.64;600;600;0;1;363.55;1.75;-0.5;0.14;47;85;47;-0.31;20;22.17;44.97;46.11;45.06;25.45;25.01;15.03;16.37;15.94;3.02;1.94;7.59;7.29;15.71;16.86;29.69;31.47;32.26;30.25
1550.4;43.16;476.32;47.38;34.91;0.42;0;360.21;-38.45;3;3;49.2;55;8;88;0.64;600;600;0;1;363.05;1.75;-0.5;0.14;47;85;47;-0.31;20;22.17;44.96;46.1;45.05;25.45;25.01;15.02;16.37;15.94;3.02;1.93;7.6;7.29;15.72;16.85;29.68;31.47;32.26;30.25
1550.5;43.27;476.31;47.38;38.41;0.55;0;359.51;-42.45;3;3;49.2;55;8;88;0.64;600;600;0;1;362.1;1.75;-0.5;0.14;47;85;47;-0.31;20;22.17;44.96;46.09;45.04;25.45;25.01;15.01;16.37;15.94;3.02;1.92;7.61;7.29;15.73;16.84;29.68;31.47;32.26;30.25
1550.6;43.5;476.31;47.38;41.09;0.57;0;358.96;-44.97;3;3;49.15;55;8;88;0.64;600;600;0;1;361.1;1.75;-0.5;0.14;47;85;47;-0.31;20;22.17;44.95;46.08;45.03;25.45;25.01;15;16.37;15.94;3.02;1.91;7.61;7.29;15.74;16.83;29.67;31.47;32.26;30.25
1550.7;43.65;476.31;47.23;42.83;0.53;0;358.41;-47.47;3;3;49.1;55;8;88;0.64;600;600;0;1;361;1.75;-0.5;0.14;47;85;47;-0.31;20;22.17;44.94;46.07;45.03;25.45;25.01;14.99;16.37;15.94;3.02;1.9;7.62;7.29;15.75;16.82;29.66;31.47;32.26;30.25
1550.8;43.89;476.3;47.38;45.74;0.51;0;358.15;-48.98;3;3;49.1;55;8;88;0.64;600;600;0;1;361;1.75;-0.5;0.14;47;85;47;-0.31;20;22.17;44.93;46.06;45.02;25.45;25.01;14.99;16.37;15.94;3.02;1.89;7.63;7.29;15.76;16.81;29.65;31.47;32.26;30.25
1550.9;44.14;476.3;47.2;45.17;0.56;0;357.9;-50.48;3;3;49.1;55;8;88;0.64;600;600;0;1;360.55;1.75;-0.5;0.14;47;85;47;-0.31;20;22.17;44.92;46.06;45.01;25.45;25.01;14.98;16.37;15.94;3.02;1.88;7.64;7.29;15.76;16.81;29.64;31.47;32.26;30.24
1551;44.35;476.3;47.2;47;0.68;0;357.61;-51.58;3;3;49.1;55;8;88;0.64;600;600;0;1;360.05;1.75;-0.5;0.14;47;85;47;-0.31;20;22.17;44.91;46.05;45;25.45;25.01;14.97;16.37;15.94;3.02;1.88;7.64;7.29;15.75;16.81;29.63;31.47;32.26;30.24
1551.1;44.6;476.29;47.08;48.5;0.72;0;357.31;-52.68;3;3;49.1;55;8;88;0.64;600;600;0;1;360;1.75;-0.5;0.14;47;85;47;-0.31;20;22.17;44.91;46.05;45;25.45;25;14.97;16.37;15.94;3.02;1.88;7.64;7.29;15.74;16.81;29.62;31.47;32.26;30.23
1551.2;44.84;476.29;47.05;49;0.74;0;357.1;-54.21;3;3;49.1;55;8;88;0.64;600;600;0;1;360;1.75;-0.5;0.14;47;85;47;-0.31;20;22.17;44.91;46.05;45;25.45;24.99;14.97;16.37;15.94;3.02;1.88;7.64;7.29;15.73;16.81;29.61;31.47;32.26;30.22
1551.3;45.07;476.29;47.05;50.59;0.74;0;356.9;-55.76;3;3;49.1;55;8;88;0.64;590.98;600;0;1;359.55;1.75;-0.5;0.14;47;85;47;-0.29;20;22.17;44.91;46.05;45;25.45;24.98;14.97;16.37;15.94;3.02;1.88;7.64;7.29;15.72;16.81;29.61;31.47;32.26;30.21
1551.4;45.27;476.28;47.05;50.91;0.72;0;356.8;-55.51;3;3;49.1;55;8;88;0.64;580.98;600;0;1;359.05;1.75;-0.5;0.14;47;85;47;-0.27;20;22.17;44.91;46.05;45;25.45;24.97;14.97;16.37;15.94;3.02;1.88;7.64;7.29;15.71;16.81;29.6;31.47;32.26;30.2
1551.5;45.51;476.28;47.05;50.5;0.66;0;356.7;-55.21;3;3;49.1;55;8;88;0.64;589.02;600;0;1;359;1.75;-0.5;0.14;47;85;47;-0.24;20;22.17;44.91;46.05;45;25.45;24.96;14.97;16.37;15.94;3.02;1.88;7.64;7.29;15.7;16.81;29.59;31.47;32.26;30.19
1551.6;45.77;476.28;47.05;49.5;0.61;0;356.8;-55.05;3;3;49.1;55;8;88;0.64;599.02;600;0;1;359;1.75;-0.5;0.14;47;85;47;-0.22;20;22.17;44.91;46.05;45;25.45;24.95;14.97;16.37;15.94;3.02;1.88;7.64;7.29;15.69;16.81;29.58;31.47;32.26;30.18
1551.7;46;476.27;47.05;49.5;0.66;0;356.9;-54.9;3;3;49.1;55;8;88;0.64;600;600;0;1;359;1.75;-0.5;0.14;47;85;47;-0.2;20;22.17;44.91;46.05;45;25.45;24.94;14.97;16.37;15.94;3.02;1.88;7.64;7.29;15.69;16.81;29.57;31.47;32.26;30.17
1551.8;46.22;476.27;46.88;48.91;0.71;0;356.9;-54.36;3;3;49.1;55;8;88;0.64;600;600;0;1;359;1.75;-0.5;0.14;47;85;47;-0.18;20;22.17;44.91;46.05;45;25.45;24.94;14.97;16.37;15.94;3.02;1.88;7.64;7.29;15.68;16.81;29.56;31.47;32.26;30.17
1551.9;46.42;476.27;46.88;47.67;0.76;0;356.9;-53.81;3;3;49.1;55;8;88;0.64;600;600;0;1;359.45;1.75;-0.5;0.14;47;85;47;-0.15;20;22.17;44.91;46.05;45;25.45;24.93;14.97;16.37;15.94;3.02;1.88;7.64;7.3;15.67;16.81;29.55;31.47;32.26;30.16
1552;46.65;476.26;46.88;47;0.72;0;357.05;-53.36;3;3;49.1;55;8;88;0.64;600;581.46;0;1;359.95;1.75;-0.5;0.15;47;85;47;-0.13;20;22.17;44.91;46.05;45;25.46;24.93;14.97;16.37;15.94;3.02;1.88;7.64;7.31;15.66;16.81;29.55;31.46;32.26;30.16
1552.1;46.83;476.26;46.88;45.91;0.6;0;357.2;-52.91;3;3;49.1;55;8;88;0.64;600;561.46;0;1;360;1.75;-0.5;0.16;47;85;47;-0.11;20;22.17;44.9;46.04;44.99;25.47;24.93;14.97;16.37;15.94;3.02;1.88;7.64;7.32;15.65;16.81;29.55;31.46;32.26;30.16
1552.2;47.04;476.26;46.88;45.5;0.61;0;357.15;-52.41;3;3;49.1;55;8;88;0.64;600;560;0;1;360;1.75;-0.5;0.17;47;85;47;-0.08;20;22.17;44.89;46.03;44.98;25.48;24.93;14.97;16.37;15.94;3.02;1.88;7.64;7.33;15.64;16.81;29.55;31.45;32.26;30.16
1552.3;47.25;476.25;46.88;44.91;0.51;0;357.1;-51.91;3;3;49.1;55;8;88;0.64;581.97;560;0;1;360;1.64;-0.5;0.18;47;85;47;-0.09;20;22.17;44.89;46.02;44.97;25.49;24.93;14.97;16.37;15.94;3.02;1.88;7.64;7.33;15.63;16.81;29.55;31.44;32.26;30.16
1552.4;47.44;476.25;46.88;45;0.46;0;357.2;-51.51;3;3;49.1;55;8;88;0.64;561.97;560;0;1;360;1.51;-0.5;0.19;47;85;47;-0.1;20;22.17;44.88;46.01;44.96;25.5;24.93;14.97;16.37;15.94;3.02;1.88;7.64;7.34;15.62;16.81;29.55;31.43;32.26;30.16
1552.5;47.59;476.25;46.77;44.59;0.77;0;357.3;-51.11;3;3;49.1;55;8;88;0.64;560;560;0;1;360;1.5;-0.5;0.19;47;85;47;-0.12;20;22.17;44.87;46;44.96;25.51;24.93;14.97;16.37;15.94;3.02;1.88;7.64;7.35;15.62;16.81;29.55;31.42;32.26;30.16
1552.6;47.76;476.24;46.85;44;0.68;0;357.35;-50.56;3;3;49.1;55;8;88;0.64;560;560;0;1;360;1.5;-0.5;0.2;47;85;47;-0.13;20;22.17;44.86;45.99;44.95;25.51;24.93;14.97;16.37;15.94;3.02;1.88;7.64;7.36;15.61;16.81;29.55;31.41;32.26;30.16
1552.7;47.98;476.24;46.75;43.09;0.52;0;357.4;-50.01;3;3;49.1;55;8;88;0.64;560;560;0;1;360;1.5;-0.5;0.21;47;85;47;-0.15;20;22.17;44.85;45.99;44.94;25.52;24.93;14.97;16.37;15.94;3.02;1.88;7.64;7.37;15.6;16.81;29.55;31.4;32.26;30.16
1552.8;48.19;476.24;46.75;43.5;0.46;0;357.45;-50.24;3;3;49.1;55;8;88;0.64;560;560;0;1;360;1.5;-0.5;0.22;47;85;47;-0.16;20;22.17;44.84;45.98;44.93;25.53;24.93;14.97;16.37;15.94;3.02;1.88;7.64;7.38;15.59;16.81;29.55;31.39;32.26;30.16
1552.9;48.31;476.23;46.75;42.5;0.47;0;357.5;-50.49;3;3;49.1;55;8;88;0.64;560;560;0;1;360;1.5;-0.5;0.22;47;85;47;-0.18;20;22.17;44.83;45.97;44.92;25.54;24.93;14.97;16.37;15.94;3.02;1.88;7.64;7.38;15.59;16.8;29.55;31.39;32.26;30.16
1553;48.49;476.23;46.31;42.5;0.63;0;357.5;-49.96;3;3;49.1;55;8;88;0.64;560;560;0;1;360;1.5;-0.5;0.22;47;85;47;-0.19;20;22.17;44.83;45.96;44.91;25.54;24.93;14.97;16.37;15.94;3.02;1.88;7.64;7.38;15.59;16.79;29.55;31.38;32.25;30.15
1553.1;48.66;476.23;45.25;41.83;0.56;0;357.5;-49.41;3;3;49.1;55;8;88;0.64;560;560;0;1;360;1.5;-0.5;0.22;47;85;47;-0.21;20;22.17;44.83;45.95;44.91;25.54;24.93;14.97;16.37;15.94;3.02;1.88;7.64;7.38;15.59;16.79;29.55;31.38;32.24;30.14
1553.2;48.85;476.22;44.16;40.5;0.46;0;357.79;-47.69;3;3;49.1;55;8;88;0.64;560;560;0;1;360;1.5;-0.5;0.22;47;85;47;-0.22;20;22.17;44.83;45.94;44.91;25.54;24.93;14.97;16.37;15.94;3.02;1.88;7.64;7.38;15.59;16.78;29.55;31.38;32.23;30.13
1553.3;49.04;476.22;42.88;39;0.45;0;358.09;-45.94;3;3;49.1;55;8;88;0.64;560;560;0;1;360.45;1.5;-0.5;0.22;47;85;47;-0.23;20;22.17;44.83;45.93;44.91;25.54;24.93;14.97;16.37;15.94;3.02;1.88;7.64;7.38;15.59;16.77;29.55;31.38;32.22;30.12
1553.4;49.16;476.22;42.25;36;0.43;0;358.64;-42.23;3;3;49.1;55;8;88;0.56;560;560;0;1;360.95;1.5;-0.5;0.22;47;85;47;-0.24;20;22.17;44.83;45.92;44.91;25.54;24.93;14.97;16.37;15.94;3.02;1.88;7.64;7.38;15.59;16.76;29.55;31.38;32.22;30.11
1553.5;49.3;476.21;41.8;33.41;0.4;0;359.19;-38.49;3;3;49.1;55;8;88;0.56;560;560;0;1;361.45;1.5;-0.5;0.22;47;85;47;-0.25;20;22.17;44.83;45.92;44.91;25.54;24.93;14.97;16.37;15.94;3.02;1.88;7.64;7.38;15.59;16.75;29.55;31.38;32.21;30.1
1553.6;49.4;476.21;41.33;29.91;0.26;0;359.79;-35.66;3;3;49.1;55;8;88;0.56;560;560;0;1;361.95;1.5;-0.5;0.22;47;85;47;-0.26;20;22.17;44.83;45.91;44.91;25.54;24.93;14.97;16.37;15.94;3.02;1.88;7.64;7.38;15.59;16.74;29.55;31.38;32.2;30.1
1553.7;49.47;476.21;41.18;27.83;0.21;0;360.39;-32.86;3;3;49.1;55;8;88;0.56;560;560;0;1;362.9;1.5;-0.47;0.22;47;85;47;-0.26;20;22.17;44.83;45.9;44.91;25.54;24.93;14.97;16.37;15.94;3.02;1.88;7.64;7.38;15.59;16.73;29.55;31.38;32.19;30.09
1553.8;49.53;476.2;41;24.09;0.21;0;360.84;-30.11;3;3;49.1;55;8;88;0.56;560;560;0;1;363.9;1.5;-0.42;0.22;47;85;47;-0.27;20;22.17;44.83;45.89;44.91;25.54;24.93;14.97;16.37;15.94;3.02;1.88;7.64;7.38;15.59;16.72;29.55;31.38;32.18;30.08
