Time [s];Velocity [km/h];Elevation [m];Throttle [%];Motor Torque [Nm];Longitudinal Acceleration [m/s^2];Regenerative Braking Signal ;Battery Voltage [V];Battery Current [A];Battery Temperature [°C];max. Battery Temperature [°C];SoC [%];displayed SoC [%];min. SoC [%];max. SoC [%);Heating Power CAN [kW];Requested Heating Power [W];AirCon Power [kW];Heater Signal;Ambient Temperature [°C];Heat Exchanger Temperature [°C];Cabin Temperature Sensor [°C]
1775;28.82;527;16.65;-30.56;-0.75;0;380.82;15.38;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1775.1;28.57;527;16.65;-33.06;-0.74;0;380.87;15.83;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1775.2;28.28;527;16.51;-33.05;-0.7;0;380.92;16.22;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1775.3;28.06;527;15.86;-33.11;-0.76;0;380.97;16.52;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1775.4;27.82;527;14.6;-35.17;-0.82;0;381.08;17.6;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1775.5;27.51;527;12.48;-39.1;-0.78;0;381.28;19.85;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1775.6;27.18;527;11.24;-45.6;-0.98;0;381.48;21.98;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.49
1775.7;26.79;527;10.75;-51.5;-1.09;0;381.68;23.92;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.47
1775.8;26.41;527;10.75;-53.5;-1.09;0;381.78;24.8;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.45
1775.9;26.02;527;10.93;-52.99;-1.13;0;381.73;24.05;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.44
1776;25.65;527;10.75;-52;-1.13;0;381.7;23.5;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.42
1776.1;25.28;527;10.6;-52.5;-1.08;0;381.7;23.25;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.4
1776.2;24.89;527;9.83;-52.51;-1.12;0;381.72;23.4;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.39
1776.3;24.49;527;8.9;-54.99;-1.22;0;381.77;24.15;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.37
1776.4;24.06;527;8.9;-58.49;-1.26;0.99;381.78;24.29;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.35
1776.5;23.61;527;9.08;-58.5;-1.22;1;381.73;23.49;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.34
1776.6;23.2;527;9.23;-57.01;-1.19;1;381.7;22.78;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.34
1776.7;22.78;527;9.52;-57.5;-1.21;1;381.7;22.23;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.34
1776.8;22.38;527;9.53;-56.5;-1.21;1;381.68;21.7;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.34
1776.9;21.95;527;9.38;-56.01;-1.23;1;381.63;21.2;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.34
1777;21.56;527;9.23;-56.99;-1.23;1;381.6;20.76;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.34
1777.1;21.15;527;9.23;-57.02;-1.21;1;381.6;20.41;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.34
1777.2;20.73;527;9.08;-57.48;-1.17;1;381.58;20.02;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.34
1777.3;20.31;527;8.9;-57.5;-1.19;1;381.53;19.57;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.34
1777.4;19.89;527;8.57;-58;-1.19;1;381.5;19.28;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.34
1777.5;19.48;527;7.98;-58.52;-1.26;1;381.5;19.23;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.34
1777.6;19.02;527;7.51;-60.52;-1.36;1;381.52;19.24;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.36
1777.7;18.58;527;6.74;-62.5;-1.31;1;381.57;19.34;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.37
1777.8;18.12;527;5.35;-64.02;-1.3;1;381.62;19.66;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.39
1777.9;17.63;527;3.67;-67.86;-1.39;1;381.67;20.31;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.41
1778;17.19;527;3.48;-73;-1.59;1;381.68;20.42;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.42
1778.1;16.61;527;3.48;-75.5;-1.54;1;381.63;19.72;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.44
1778.2;16.08;527;3.6;-74.5;-1.56;1;381.58;18.94;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.46
1778.3;15.52;527;3.8;-73.59;-1.51;1;381.53;18.04;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.47
1778.4;15.03;527;4.34;-73;-1.54;1;381.46;17.02;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.49
1778.5;14.53;527;5.02;-72.59;-1.5;1;381.36;15.82;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1778.6;13.99;527;5.22;-69.68;-1.36;1;381.28;14.8;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.49
1778.7;13.52;527;5.22;-68.41;-1.43;1;381.23;14.05;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.47
1778.8;13.01;527;5.2;-69.82;-1.43;1;381.18;13.32;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.45
1778.9;12.5;527;5.2;-69.41;-1.38;1;381.13;12.62;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.44
1779;12.01;527;5.33;-69;-1.41;1;381.06;11.93;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.42
1779.1;11.56;527;5.33;-69.32;-1.42;1;380.96;11.23;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.4
1779.2;11.05;527;5.48;-68.5;-1.44;1;380.88;10.51;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.39
1779.3;10.53;527;6.1;-68.09;-1.38;1;380.83;9.76;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.37
1779.4;10.08;527;6.55;-68.41;-1.33;1;380.78;8.94;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.35
1779.5;9.66;527;6.9;-66;-1.35;1;380.73;7.99;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.34
1779.6;9.2;527;7.02;-63.69;-1.33;1;380.68;7.17;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.34
1779.7;8.76;527;7.05;-64.5;-1.34;1;380.63;6.57;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.34
1779.8;8.26;527;7.35;-64;-1.36;1;380.56;5.89;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.34
1779.9;7.8;527;7.79;-62;-1.29;1;380.46;5.09;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.34
1780;7.36;527;8.15;-61.59;-1.23;1;380.38;4.37;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.34
1780.1;6.87;527;8.3;-59.41;-1.22;1;380.33;3.77;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.34
1780.2;6.47;527;9.01;-58.91;-1.19;1;380.28;3.11;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.34
1780.3;6.08;527;9.97;-58.5;-1.06;1;380.23;2.36;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.34
1780.4;5.69;527;10;-52.28;-1.01;1;380.18;1.73;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.34
1780.5;5.35;527;10;-50.63;-0.93;1;380.13;1.28;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.34
1780.6;5.04;527;9.86;-48.37;-0.86;1;380.08;0.75;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.34
1780.7;4.73;527;9.83;-42.5;-0.83;1;380.03;0.1;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.34
1780.8;4.49;527;9.83;-36.68;-0.73;1;379.98;-0.43;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.34
1780.9;4.26;527;9.83;-31.46;-0.59;1;379.93;-0.78;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.34
1781;4.1;527;9.83;-29.13;-0.47;1;379.9;-1.08;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.34
1781.1;3.93;527;9.68;-25.41;-0.48;1;379.9;-1.28;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.34
1781.2;3.76;527;9.55;-21.31;-0.61;0;379.88;-1.44;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.34
1781.3;3.54;527;9.38;-20.82;-0.62;0;379.83;-1.54;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.34
1781.4;3.39;527;8.93;-18.37;-0.53;0;379.8;-1.66;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.34
1781.5;3.24;527;8.43;-18.41;-0.45;0;379.8;-1.81;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.34
1781.6;3.08;527;8.58;-18.09;-0.46;0;379.8;-1.94;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.36
1781.7;2.96;527;8.58;-15.18;-0.44;0;379.8;-2.04;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.37
1781.8;2.85;527;8.58;-12.87;-0.41;0;379.8;-2.12;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.39
1781.9;2.71;527;8.58;-12.59;-0.41;0;379.8;-2.17;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.41
1782;2.6;527;8.72;-10.68;-0.35;0;379.8;-2.2;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.42
1782.1;2.52;527;8.72;-7.87;-0.33;0;379.8;-2.2;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.44
1782.2;2.43;527;8.75;-6.91;-0.33;0;379.8;-2.2;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.46
1782.3;2.36;527;8.61;-6.59;-0.27;0;379.8;-2.2;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.47
1782.4;2.3;527;8.58;-4.91;-0.22;0;379.8;-2.22;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.49
1782.5;2.27;527;8.58;-4.59;-0.15;0;379.8;-2.27;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1782.6;2.21;527;8.58;-3.5;-0.17;0;379.78;-2.32;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.49
1782.7;2.19;527;8.75;-3.09;-0.2;0;379.73;-2.37;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.47
1782.8;2.14;527;9.35;-1.37;-0.15;0;379.7;-2.42;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.45
1782.9;2.13;527;10.43;0;-0.14;0;379.7;-2.47;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.44
1783;2.11;527;11.08;1.18;-0.1;0;379.7;-2.58;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.42
1783.1;2.13;527;11.94;6.04;-0.04;0;379.7;-2.78;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.4
1783.2;2.16;527;15.84;5.27;-0.03;0;379.68;-3.03;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.39
1783.3;2.19;527;17.57;5.91;0.05;0;379.63;-3.38;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.37
1783.4;2.23;527;17.9;13.82;0.19;0;379.6;-3.77;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.35
1783.5;2.34;527;17.9;19.63;0.25;0;379.6;-4.22;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.34
1783.6;2.48;527;18.5;22.09;0.37;0;379.58;-4.63;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.36
1783.7;2.64;527;19.42;24.72;0.5;0;379.53;-4.98;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.37
1783.8;2.85;527;20.94;27.73;0.5;0;379.48;-5.43;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.39
1783.9;3.05;527;22.81;32.63;0.57;0;379.43;-6.03;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.41
1784;3.28;527;24.66;36.09;0.65;0;379.36;-6.8;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.42
1784.1;3.55;527;25.62;43.63;0.78;0;379.26;-7.85;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.44
1784.2;3.84;527;25.5;48.86;0.84;0;379.18;-8.75;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.46
1784.3;4.17;527;25.5;53.45;0.94;0;379.13;-9.4;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.47
1784.4;4.54;527;25.5;53.77;0.88;0;379.08;-9.93;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.49
1784.5;4.88;527;25.5;54.27;0.88;0;379.03;-10.28;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1784.6;5.22;527;25.5;53.82;0.87;0;379;-10.52;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1784.7;5.56;527;25.35;52.09;0.85;0;379;-10.57;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1784.8;5.87;527;25.35;50.18;0.85;0;379.02;-10.35;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1784.9;6.17;527;25.21;46.63;0.71;0;379.07;-9.7;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1785;6.42;527;25.18;38.87;0.55;0;379.12;-8.86;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1785.1;6.64;527;25.03;32.87;0.48;0;379.17;-7.71;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1785.2;6.8;527;24.9;25.18;0.38;0;379.24;-6.71;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1785.3;6.93;527;24.58;20.68;0.28;0;379.34;-5.96;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1785.4;7.01;527;24.4;15.87;0.21;0;379.42;-5.27;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1785.5;7.09;527;24.25;13;0.13;0;379.47;-4.67;20;21;64.3;70;8;89.5;5.52;0;0.4;0;23.5;5;22.5
1785.6;7.13;527;23.8;10.87;0.05;0;379.52;-4.07;20;21;64.3;70;8;89.5;5.52;0;0.4;0;23.5;5;22.5
1785.7;7.14;527;23.51;6.18;0.03;0;379.57;-3.47;20;21;64.3;70;8;89.5;5.52;0;0.4;0;23.5;5;22.5
1785.8;7.17;527;23;3.68;-0.01;0;379.6;-2.97;20;21;64.3;70;8;89.5;5.52;0;0.4;0;23.5;5;22.5
1785.9;7.14;527;22.75;0;-0.03;0;379.6;-2.62;20;21;64.3;70;8;89.5;5.52;0;0.4;0;23.5;5;22.5
1786;7.11;527;23;0.09;-0.12;0;379.62;-2.27;20;21;64.3;70;8;89.5;5.52;0;0.4;0;23.5;5;22.5
1786.1;7.05;527;23.45;-6.41;-0.19;0;379.67;-1.92;20;21;64.3;70;8;89.5;5.52;0;0.4;0;23.5;5;22.5
1786.2;6.96;527;24.9;-6.59;-0.16;0;379.7;-1.8;20;21;64.3;70;8;89.5;5.52;0;0.4;0;23.5;5;22.5
1786.3;6.92;527;27.7;-4.68;-0.13;0;379.7;-2.05;20;21;64.3;70;8;89.5;5.52;0;0.4;0;23.5;5;22.5
1786.4;6.88;527;31.43;-2.68;-0.13;0;379.68;-2.3;20;21;64.3;70;8;89.5;5.52;0;0.4;0;23.5;5;22.5
1786.5;6.86;527;33.66;0;-0.08;0;379.63;-2.55;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1786.6;6.83;527;35.21;2.73;-0.05;0;379.52;-3.68;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1786.7;6.84;527;35.9;7.32;0.25;0;379.32;-6.23;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1786.8;6.94;527;35.9;28.86;0.49;0;379.14;-8.44;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1786.9;7.15;527;36.2;37.82;0.62;0;378.99;-10.09;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1787;7.4;527;36.08;42.41;0.71;0;378.86;-11.5;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1787.1;7.68;527;36.05;49.54;0.78;0;378.76;-12.55;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1787.2;7.99;527;36.05;50.5;0.77;0;378.7;-13.24;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1787.3;8.31;527;36.05;50.59;0.77;0;378.7;-13.34;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1787.4;8.62;527;36.05;50.32;0.72;0;378.7;-13.38;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1787.5;8.92;527;35.9;48;0.71;0;378.7;-13.33;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1787.6;9.21;527;35.9;45.77;0.69;0;378.7;-13.18;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1787.7;9.48;527;35.9;43.91;0.66;0;378.7;-12.88;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1787.8;9.75;527;36.05;41.59;0.65;0;378.7;-12.58;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1787.9;10;527;36.05;40.09;0.59;0;378.7;-12.28;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1788;10.24;527;36.2;38.82;0.59;0;378.7;-12.06;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1788.1;10.44;527;36.48;36.18;0.56;0;378.7;-11.96;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1788.2;10.68;527;37.39;35.36;0.6;0;378.7;-12.02;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1788.3;10.89;527;37.75;35.18;0.55;0;378.7;-12.32;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1788.4;11.12;527;37.75;36.5;0.55;0;378.68;-12.67;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1788.5;11.32;527;37.61;37.82;0.6;0;378.63;-13.12;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1788.6;11.56;527;37.75;38.41;0.66;0;378.58;-13.59;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1788.7;11.8;527;37.75;39.09;0.65;0;378.53;-14.09;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1788.8;12.04;527;37.75;41.14;0.62;0;378.5;-14.46;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1788.9;12.28;527;37.58;41.32;0.58;0;378.5;-14.61;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1789;12.55;527;37.58;40;0.54;0;378.5;-14.66;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1789.1;12.78;527;37.58;38.68;0.5;0;378.5;-14.56;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1789.2;13.01;527;37.45;37.91;0.57;0;378.5;-14.44;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1789.3;13.25;527;37.45;37.59;0.56;0;378.5;-14.29;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1789.4;13.47;527;37.45;35.91;0.57;0;378.5;-14.24;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1789.5;13.68;527;37.45;35.5;0.55;0;378.5;-14.34;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1789.6;13.89;527;37.45;36;0.57;0;378.48;-14.42;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1789.7;14.12;527;37.45;35.41;0.52;0;378.43;-14.47;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1789.8;14.35;527;37.45;35.09;0.54;0;378.4;-14.52;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1789.9;14.56;527;37.55;34.09;0.55;0;378.4;-14.57;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1790;14.78;527;37.58;34.09;0.5;0;378.38;-14.75;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1790.1;15;527;37.58;35;0.49;0;378.33;-15.15;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1790.2;15.21;527;37.58;35.41;0.6;0;378.3;-15.4;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1790.3;15.42;527;37.58;35;0.63;0;378.3;-15.4;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1790.4;15.64;527;37.47;34.59;0.58;0;378.3;-15.36;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1790.5;15.86;527;37.58;34.59;0.48;0;378.3;-15.26;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1790.6;16.05;527;37.58;33.09;0.51;0;378.3;-15.26;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1790.7;16.25;527;37.47;33.5;0.61;0;378.3;-15.41;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1790.8;16.46;527;37.47;33.5;0.52;0;378.3;-15.42;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1790.9;16.62;527;37.45;32.68;0.47;0;378.3;-15.22;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1791;16.82;527;37.45;31.59;0.45;0;378.3;-15.1;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1791.1;17;527;37.45;31.09;0.47;0;378.3;-15.1;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1791.2;17.18;527;37.45;31;0.5;0;378.3;-15.02;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1791.3;17.36;527;37.3;30.59;0.51;0;378.3;-14.82;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1791.4;17.54;527;37.3;30;0.48;0;378.32;-14.66;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1791.5;17.69;527;37.13;29.41;0.52;0;378.37;-14.56;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1791.6;17.87;527;37.13;28.09;0.42;0;378.4;-14.36;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1791.7;18.01;527;36.98;27.91;0.33;0;378.4;-14.01;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1791.8;18.17;527;36.68;26.18;0.33;0;378.42;-13.66;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1791.9;18.32;527;36.2;25.5;0.38;0;378.47;-13.31;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1792;18.5;527;35.3;24.5;0.39;0;378.5;-12.85;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1792.1;18.61;527;34.51;23.18;0.36;0;378.5;-12.2;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1792.2;18.75;527;33.19;20.68;0.29;0;378.54;-11.41;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1792.3;18.86;527;32.05;19;0.27;0;378.64;-10.41;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1792.4;18.96;527;31.58;15.68;0.15;0;378.74;-9.34;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1792.5;19.02;527;30.23;13.5;0.16;0;378.84;-8.14;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1792.6;19.07;527;28.37;10.68;0.11;0;378.94;-6.98;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1792.7;19.12;527;27.1;9;0.06;0;379.04;-5.88;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1792.8;19.16;527;25.12;5.5;-0.01;0;379.16;-4.64;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1792.9;19.18;527;21.91;3.32;-0.03;0;379.31;-3.19;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1793;19.15;527;21.03;-1.23;-0.15;0;379.46;-1.49;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1793.1;19.1;527;20.55;-6.64;-0.29;0;379.61;0.61;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1793.2;19;527;20.25;-11.77;-0.28;0;379.72;2.11;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1793.3;18.94;527;19.33;-11.09;-0.37;0;379.77;2.66;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1793.4;18.8;527;19.3;-15.39;-0.41;0;379.86;3.52;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1793.5;18.64;527;19.45;-19.5;-0.5;0;380.01;4.87;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1793.6;18.45;527;19.45;-23;-0.59;0;380.1;5.76;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1793.7;18.29;527;19.58;-25.27;-0.56;0;380.1;5.91;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1793.8;18.07;527;19.63;-24.73;-0.56;0;380.1;5.9;20;21;64.3;70;8;89.5;0;0;0.4;0;23.5;5;22.5
1793.9;17.88;527;19.78;-24.39;-0.48;0;380.1;5.65;20;21;64.3;70;8;89.5;0;0;0.4;0;23.52;5;22.5
1794;17.71;527;19.9;-23.61;-0.54;0;380.1;5.46;20;21;64.3;70;8;89.5;0;0;0.4;0;23.57;5;22.5
1794.1;17.54;527;19.9;-23.61;-0.55;0;380.1;5.36;20;21;64.3;70;8;89.5;0;0;0.4;0;23.62;5;22.5
1794.2;17.34;527;20.19;-23.5;-0.52;0;380.1;5.11;20;21;64.3;70;8;89.5;0;0;0.4;0;23.67;5;22.5
1794.3;17.16;527;21.11;-23.39;-0.51;0;380.1;4.61;20;21;64.3;70;8;89.5;0;0;0.4;0;23.72;5;22.5
1794.4;17;527;22.21;-21;-0.51;0;380.06;3.91;20;21;64.3;70;8;89.5;0;0;0.4;0;23.77;5;22.5
1794.5;16.87;527;23.29;-17.61;-0.43;0;379.96;2.91;20;21;64.3;70;8;89.5;0;0;0.4;0;23.82;5;22.5
