Time [s];Velocity [km/h];Elevation [m];Throttle [%];Motor Torque [Nm];Longitudinal Acceleration [m/s^2];Regenerative Braking Signal ;Battery Voltage [V];Battery Current [A];Battery Temperature [°C];max. Battery Temperature [°C];SoC [%];displayed SoC [%];min. SoC [%];max. SoC [%);Heating Power CAN [kW];Requested Heating Power [W];AirCon Power [kW];Heater Signal;Ambient Temperature [°C];Requested Coolant Temperature [°C];Heat Exchanger Temperature [°C];Cabin Temperature Sensor [°C];
1391.7;0;597;0;0;-0.03;0;386.9;-2.44;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1391.8;0;597;0;0;0;0;386.9;-2.49;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1391.9;0;597;0;0;-0.02;0;386.9;-2.46;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1392;0;597;0;0;-0.03;0;386.9;-2.41;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1392.1;0;597;0;0;0.02;0;386.9;-2.4;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1392.2;0;597;0;0;-0.02;0;386.9;-2.4;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1392.3;0;597;0;0;-0.02;0;386.9;-2.44;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1392.4;0;597;0;0;-0.01;0;386.9;-2.49;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1392.5;0;597;0;0;0.02;0;386.9;-2.5;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1392.6;0;597;0;0;0;0;386.9;-2.5;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1392.7;0;597;0;0;-0.06;0;386.9;-2.42;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1392.8;0;597;0;0;-0.04;0;386.9;-2.32;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1392.9;0;597;0;0;0;0;386.9;-2.34;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1393;0;597;0;0;-0.01;0;386.9;-2.39;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1393.1;0;597;0;0;-0.03;0;386.9;-2.44;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1393.2;0;597;0;0;0;0;386.9;-2.49;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1393.3;0;597;0;0;0.01;0;386.9;-2.46;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1393.4;0;597;0;0;-0.02;0;386.9;-2.41;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1393.5;0;597;0;0;-0.03;0;386.9;-2.44;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1393.6;0;597;0;0;-0.03;0;386.9;-2.49;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1393.7;0;597;0;0;0;0;386.9;-2.46;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1393.8;0;597;0;0;-0.02;0;386.9;-2.41;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1393.9;0;597;0;0;-0.02;0;386.9;-2.4;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1394;0;597;0;0;-0.01;0;386.9;-2.4;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1394.1;0;597;0;0;0.04;0;386.9;-2.4;27;28;75.7;87;8;90;0;0;0.51;1;29;85;5;29.17;
1394.2;0;597;0;0;-0.01;0;386.9;-2.4;27;28;75.7;87;8;90;0;0;0.49;1;29;85;5;29.17;
1394.3;0;597;0;0;0;0;386.9;-2.4;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1394.4;0;597;0;0;-0.02;0;386.9;-2.4;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1394.5;0;597;0;0;0.02;0;386.9;-2.4;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1394.6;0;597;0;0;-0.02;0;386.9;-2.4;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1394.7;0;597;0;0;0.02;0;386.9;-2.36;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1394.8;0;597;0;0;0.01;0;386.9;-2.31;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1394.9;0;597;0;0;0.02;0;386.9;-2.38;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1395;0;597;0;0;-0.02;0;386.9;-2.48;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1395.1;0;597;0;0;0.02;0;386.9;-2.46;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1395.2;0;597;0;0;0;0;386.9;-2.41;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1395.3;0;597;0;0;-0.03;0;386.9;-2.4;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1395.4;0;597;0;0;-0.03;0;386.9;-2.4;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1395.5;0;597;0;0;-0.02;0;386.9;-2.44;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1395.6;0;597;0;0;-0.01;0;386.9;-2.49;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1395.7;0;597;0;0;0;0;386.9;-2.5;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1395.8;0;597;0;0;0.02;0;386.9;-2.5;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1395.9;0;597;0;0;-0.02;0;386.9;-2.42;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1396;0;597;0;0;0;0;386.9;-2.32;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1396.1;0;597;0;0;-0.01;0;386.9;-2.38;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1396.2;0;597;0;0;-0.01;0;386.9;-2.48;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1396.3;0;597;0;0;-0.04;0;386.9;-2.46;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1396.4;0;597;0;0;0.03;0;386.9;-2.41;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1396.5;0;597;0;0;0.02;0;386.9;-2.4;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1396.6;0;597;0;0;0.02;0;386.9;-2.4;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1396.7;0;597;0;0;-0.02;0;386.9;-2.44;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1396.8;0;597;0;0;-0.02;0;386.9;-2.49;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1396.9;0;597;0;0;-0.01;0;386.9;-2.46;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1397;0;597;0;0;0;0;386.9;-2.41;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1397.1;0;597;0;0;-0.02;0;386.9;-2.36;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1397.2;0;597;0;0;-0.02;0;386.9;-2.31;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1397.3;0;597;0;0;-0.03;0;386.9;-2.3;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1397.4;0;597;0;0;0;0;386.9;-2.3;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1397.5;0;597;0;0;0.01;0;386.9;-2.34;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1397.6;0;597;0;0;-0.01;0;386.9;-2.39;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1397.7;0;597;0.02;0;-0.01;0;386.9;-2.48;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1397.8;0;597;15.19;0;-0.01;0;386.9;-2.58;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1397.9;0;597;25.08;3.02;0.04;0;386.86;-3.43;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1398;0;597;29.68;20.92;0.46;0;386.81;-4.53;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1398.1;0;597;29.53;58.46;1.1;0;386.69;-6.17;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1398.2;0;597;29.2;91.04;1.35;0;386.54;-7.97;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1398.3;0.79;597;28.75;93.06;1.35;0;386.46;-9.27;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1398.4;1.43;597;28.28;95.6;1.42;0;386.41;-10.42;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1398.5;1.97;597;28.28;95.56;1.46;0;386.36;-11.27;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1398.6;2.58;597;28.6;95;1.46;0;386.31;-12.02;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1398.7;3.15;597;28.75;93.45;1.45;0;386.22;-13;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1398.8;3.69;597;29.08;92.54;1.44;0;386.12;-14.05;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1398.9;4.24;597;29.2;91.52;1.48;0;386.06;-14.91;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1399;4.76;597;30.31;91.02;1.45;0;386.01;-15.71;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1399.1;5.3;597;32.3;90.43;1.4;0;385.96;-16.62;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1399.2;5.82;597;32.63;89.48;1.51;0;385.91;-17.57;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1399.3;6.37;597;32.8;88.98;1.42;0;385.86;-18.41;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1399.4;6.87;597;32.95;87.5;1.38;0;385.81;-19.21;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1399.5;7.38;597;32.95;87.37;1.37;0;385.8;-19.29;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1399.6;7.87;597;32.95;81.46;1.27;0;385.8;-19.14;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1399.7;8.32;597;32.95;73.94;1.12;0;385.84;-17.85;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1399.8;8.74;597;32.95;64.81;0.91;0;385.89;-16.2;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1399.9;9.06;597;32.95;53.83;0.8;0;386.01;-14.28;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1400;9.28;597;32.95;40.1;0.63;0;386.16;-12.28;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1400.1;9.5;597;33.73;34.48;0.51;0;386.24;-10.93;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1400.2;9.67;597;35.28;29.52;0.47;0;386.29;-9.78;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1400.3;9.82;597;38.72;27.48;0.4;0;386.26;-10.41;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1400.4;10.02;597;42.58;29.65;0.47;0;386.21;-11.61;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1400.5;10.23;597;42.25;46.23;0.83;0;385.97;-15.81;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1400.6;10.56;597;42.09;68.57;1.13;0;385.67;-20.96;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1400.7;10.94;597;41.65;76.98;1.12;0;385.52;-23;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1400.8;11.37;597;41.47;75.09;1.14;0;385.42;-24.05;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1400.9;11.83;597;39.91;76.91;1.16;0;385.36;-24.6;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1401;12.27;597;38.67;76.43;1.2;0;385.31;-25;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1401.1;12.69;597;37.45;72.93;1.17;0;385.34;-24.27;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1401.2;13.04;597;37.45;65.52;1.01;0;385.39;-23.17;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1401.3;13.4;597;37.45;58.91;0.92;0;385.48;-21.88;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1401.4;13.74;597;36.49;54.96;0.84;0;385.58;-20.53;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1401.5;14;597;35.4;50.46;0.76;0;385.68;-18.8;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1401.6;14.25;597;35.4;45.37;0.6;0;385.78;-16.95;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1401.7;14.44;597;35.58;36.46;0.47;0;385.88;-15.4;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1401.8;14.65;597;35.13;32.93;0.49;0;385.98;-13.95;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1401.9;14.78;597;34.19;29.98;0.54;0;386.04;-12.73;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1402;14.9;597;33.1;26.48;0.39;0;386.09;-11.58;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1402.1;15.01;597;33.1;21.46;0.25;0;386.18;-10.35;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1402.2;15.09;597;32.47;18.43;0.15;0;386.28;-9.1;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1402.3;15.16;597;30.92;16.04;0.03;0;386.34;-8.08;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1402.4;15.23;597;30.3;13.91;0.1;0;386.39;-7.13;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1402.5;15.27;597;29.84;9.04;0.11;0;386.44;-6.41;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1402.6;15.39;597;29.85;7;0.06;0;386.49;-5.76;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1402.7;15.42;597;29.85;6.5;-0.08;0;386.54;-5.33;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1402.8;15.41;597;30;5.5;-0.08;0;386.59;-4.98;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1402.9;15.46;597;30;4.5;-0.07;0;386.6;-4.6;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1403;15.46;597;30.3;3.51;-0.07;0;386.6;-4.2;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1403.1;15.49;597;30.18;1.01;-0.1;0;386.64;-3.64;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1403.2;15.53;597;30.62;0.5;-0.11;0;386.69;-3.04;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1403.3;15.58;597;31.54;-1.49;-0.27;0;386.7;-3.13;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1403.4;15.53;597;33.09;1.99;-0.26;0;386.7;-3.43;27;28;75.7;87;8;90;0;0;0.48;1;29;85;5;29.17;
1403.5;15.51;597;33.55;3.99;-0.05;0;386.62;-4.26;27;28;75.7;87;8;90;0;0;0.49;1;29;85;5;29.17;
1403.6;15.59;597;33.55;9.01;-0.02;0;386.52;-5.26;27;28;75.7;87;8;90;0;0;0.5;1;29;85;5;29.17;
1403.7;15.7;597;33.73;5.5;-0.2;0;386.5;-5.8;27;28;75.7;87;8;90;0;0;0.51;1;29;85;5;29.17;
1403.8;15.7;597;34.35;8.5;-0.17;0;386.5;-6.2;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1403.9;15.75;597;34.35;10.99;-0.14;0;386.5;-6.45;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1404;15.87;597;36.2;8;0.09;0;386.5;-6.65;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1404.1;16.02;597;35.9;11;-0.01;0;386.46;-7.08;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1404.2;16.17;597;36.38;13;-0.22;0;386.41;-7.58;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1404.3;16.22;597;37.12;14.01;-0.19;0;386.4;-8.16;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1404.4;16.52;597;38.23;12.02;0.05;0;386.4;-8.76;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1404.5;16.54;597;37.9;18;0.19;0;386.32;-10.19;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1404.6;16.67;597;38.23;23.49;-0.06;0;386.22;-11.89;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1404.7;16.86;597;38.22;22.51;-0.01;0;386.12;-12.83;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1404.8;16.94;597;38.23;28.97;-0.11;0;386.02;-13.53;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1404.9;17.05;597;38.08;26.5;0.12;0;386;-13.78;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1405;17.33;597;38.38;26.03;0.19;0;386;-13.88;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1405.1;17.61;597;38.68;26.49;-0.05;0;385.96;-14.77;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1405.2;17.82;597;38.23;28.5;0.03;0;385.91;-15.92;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1405.3;18.01;597;37.9;33.49;0.05;0;385.86;-16.24;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1405.4;18.24;597;38.08;32;0.3;0;385.81;-16.29;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1405.5;18.31;597;38.08;34.99;0.38;0;385.8;-16.6;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1405.6;18.43;597;38.08;34;0.25;0;385.8;-17;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1405.7;18.63;597;38.38;34;0.27;0;385.76;-17.4;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1405.8;18.85;597;37.9;35;0.29;0;385.71;-17.8;27;28;75.7;87;8;90;0;0;0.52;1;28.96;85;5;29.17;
1405.9;19.02;597;37.75;34;0.27;0;385.7;-17.82;27;28;75.7;87;8;90;0;0;0.52;1;28.91;85;5;29.17;
1406;19.15;597;37.75;32.01;0.27;0;385.7;-17.72;27;28;75.7;87;8;90;0;0;0.52;1;28.86;85;5;29.17;
1406.1;19.32;597;37.3;32;0.39;0;385.74;-17.24;27;28;75.7;87;8;90;0;0;0.52;1;28.81;85;5;29.17;
1406.2;19.51;597;36.5;30.51;0.29;0;385.79;-16.64;27;28;75.7;87;8;90;0;0;0.52;1;28.76;85;5;29.17;
1406.3;19.66;597;36.2;29;0.26;0;385.84;-15.93;27;28;75.7;87;8;90;0;0;0.52;1;28.71;85;5;29.17;
1406.4;19.81;597;36.05;27.5;0.35;0;385.89;-15.18;27;28;75.7;87;8;90;0;0;0.52;1;28.66;85;5;29.17;
1406.5;19.94;597;35.58;25;0.32;0;385.9;-14.58;27;28;75.7;87;8;90;0;0;0.52;1;28.61;85;5;29.17;
1406.6;20.09;597;34.95;23;0.34;0;385.9;-14.03;27;28;75.7;87;8;90;0;0;0.52;1;28.56;85;5;29.17;
1406.7;20.24;597;34.95;21.01;0.36;0;385.94;-13.22;27;28;75.7;87;8;90;0;0;0.52;1;28.51;85;5;29.17;
1406.8;20.36;597;34.65;18.01;0.08;0;385.99;-12.32;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1406.9;20.5;597;33.56;18.5;0.01;0;386.04;-11.61;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1407;20.61;597;32.63;17;0.13;0;386.09;-10.96;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1407.1;20.7;597;32.3;15;0.12;0;386.14;-10.19;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1407.2;20.74;597;31.38;12.51;0.16;0;386.19;-9.39;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1407.3;20.8;597;29.86;11.01;0.14;0;386.28;-8.4;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1407.4;20.84;597;28.14;8;0.07;0;386.38;-7.35;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1407.5;20.91;597;24.27;6.5;0.06;0;386.44;-5.92;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1407.6;20.94;597;15;3.51;0.01;0;386.49;-4.37;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1407.7;20.97;597;0;0;-0.04;0;386.77;0.29;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1407.8;20.92;597;0;-16.94;-0.54;0;387.12;5.94;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1407.9;20.74;597;0;-36.98;-0.92;0;387.47;11.13;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1408;20.47;597;0;-47.5;-1.04;0;387.82;16.18;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1408.1;20.13;597;0;-62.98;-1.27;1;388.13;20.63;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1408.2;19.66;597;0;-76.48;-1.47;1;388.43;24.88;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1408.3;19.09;597;0;-84.99;-1.63;1;388.5;25.52;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1408.4;18.5;597;0;-85.5;-1.63;1;388.5;25.02;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1408.5;17.91;597;0;-84;-1.59;1;388.46;23.99;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1408.6;17.33;597;0;-83.5;-1.73;1;388.41;22.79;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1408.7;16.79;597;0;-84.5;-1.58;1;388.36;21.82;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1408.8;16.21;597;0;-83.5;-1.62;1;388.31;20.92;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1408.9;15.68;597;0;-84;-1.74;1;388.26;19.98;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1409;15.06;597;0;-83.5;-1.61;1;388.21;19.03;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1409.1;14.5;597;0;-83.5;-1.53;1;388.16;18.08;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1409.2;14;597;0;-84;-1.68;1;388.11;17.13;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1409.3;13.41;597;0;-84.5;-1.55;1;388.06;16.22;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1409.4;12.89;597;0;-84.5;-1.6;1;388.01;15.32;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1409.5;12.35;597;0;-84;-1.64;1;387.96;14.38;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1409.6;11.81;597;0;-84;-1.65;1;387.91;13.43;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1409.7;11.26;597;0;-84;-1.66;1;387.86;12.48;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1409.8;10.75;597;0;-84;-1.7;1;387.81;11.53;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1409.9;10.15;597;5.44;-83.5;-1.69;1;387.72;10.12;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1410;9.57;597;11.52;-79.02;-1.4;1;387.62;8.57;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1410.1;9.13;597;11.53;-67.51;-1.26;1;387.49;6.64;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1410.2;8.77;597;12.17;-55.02;-1;1;387.34;4.59;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1410.3;8.43;597;14.48;-46.99;-0.79;1;387.26;3.15;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1410.4;8.17;597;16.35;-39.51;-0.73;1;387.21;1.9;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1410.5;7.95;597;18.82;-32.02;-0.64;1;387.12;0.8;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1410.6;7.8;597;20.99;-26.01;-0.53;1;387.02;-0.25;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1410.7;7.69;597;23.17;-20;-0.49;1;386.96;-0.99;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1410.8;7.57;597;25.02;-12.52;-0.47;0.01;386.91;-1.64;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1410.9;7.45;597;25.5;-9.01;-0.33;0;386.9;-1.91;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1411;7.43;597;25.35;-7.5;-0.27;0;386.9;-2.06;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1411.1;7.38;597;25.35;-10.5;-0.33;0;386.9;-2.14;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1411.2;7.36;597;25.82;-8.01;-0.27;0;386.9;-2.19;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1411.3;7.37;597;27.2;-6.5;-0.11;0;386.9;-2.43;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1411.4;7.42;597;28.45;-4.01;-0.09;0;386.9;-2.73;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1411.5;7.44;597;28.6;-1.5;-0.12;0;386.86;-2.91;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1411.6;7.46;597;29.08;-0.01;-0.11;0;386.81;-3.06;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1411.7;7.49;597;29.99;0;-0.16;0;386.8;-3.14;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1411.8;7.54;597;30.92;0;-0.17;0;386.8;-3.19;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1411.9;7.59;597;31.7;1.98;-0.15;0;386.76;-3.85;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
1412;7.68;597;32.03;5.5;-0.01;0;386.71;-4.7;27;28;75.7;87;8;90;0;0;0.52;1;28.5;85;5;29.17;
